Router Name,Country Code,Bandwidth (KB/s),Uptime (Hours),IP Address,Hostname,ORPort,DirPort,Flag - Authority,Flag - Exit,Flag - Fast,Flag - Guard,Flag - Named,Flag - Stable,Flag - Running,Flag - Valid,Flag - V2Dir,Platform,Flag - Hibernating,Flag - Bad Exit,FirstSeen,ASName,ASNumber,ConsensusBandwidth,OrAddress
crua,ES,0,12,95.22.223.130,130.223.22.95.dynamic.jazztel.es,80,None,0,0,0,0,0,0,1,1,0,Tor 0.2.9.9 on Linux,0,0,2016-08-16,JAZZNET Global Spanish ISP- ES,12715,6,None
CTFLynx,BR,0,3236,200.229.193.194,200.229.193.194,993,143,0,0,0,0,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2016-09-16,Telefonica Data S.A.- BR,11419,23,None
CTPELOK,UA,0,611,195.238.190.101,195.238.190.101,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-12-10,NORMA-PLUS-AS - UA,34065,25,None
cube,AU,0,104,124.168.213.252,124-168-213-252.dyn.iinet.net.au,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.9.8 on FreeBSD,0,0,2016-03-26,INTERNODE-AS Internode Pty Ltd- AU,4739,1,None
cweinandt2,DE,0,2,91.0.127.112,p5B007F70.dip0.t-ipconnect.de,9001,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.7.6 on Linux,0,0,2017-02-02,DU-AS1 - AE,15802,None,None
d32fd8,FI,0,6,87.93.36.13,87-93-36-13.bb.dnainternet.fi,9050,None,0,0,0,0,0,0,1,1,0,Tor 0.2.9.9 on Linux,0,0,2016-11-24,DNA - FI,16086,20,None
D3Stettin,DE,0,252,176.198.132.82,ip-176-198-132-82.hsi05.unitymediagroup.de,9035,9040,0,0,0,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-01-02,LGI-UPC formerly known as UPC Broadband Holding B.V.- AT,6830,26,None
dae2d21343,NL,0,337,185.92.68.9,9-68-92-185.netrebel.nl,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.4.27 on Linux,0,0,2016-12-01,NFORCE - NL,43350,15,None
daedalus,DE,0,228,217.11.57.226,daedalus.besn.at,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.9.9 on Linux,0,0,2014-04-18,MANITU - DE,34240,28,None
damnation,NZ,0,370,60.234.104.43,default-rdns.vocus.co.nz,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2013-05-31,CALLPLUS-NZ-AP CallPlus Services Limited- NZ,9790,1,None
dangerbird13,US,0,15,67.0.24.184,67-0-24-184.albq.qwest.net,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-09-18,CENTURYLINK-US-LEGACY-QWEST - Qwest Communications Company- LLC- US,209,8,None
dannymx,US,0,7468,209.141.50.138,209.141.50.138,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.5.8-rc on Linux,0,0,2016-03-28,PONYNET - FranTech Solutions- US,53667,18,None
dao,US,0,30,199.74.222.171,tor1.dao.org,443,80,0,0,0,0,0,1,1,1,1,Tor 0.2.9.9 on Linux,0,0,2015-11-12,DAO - dao Consulting- LLC- US,12161,20,None
DarkAngel,US,0,3524,107.161.80.195,107.161.80.195.static.quadranet.com,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2015-02-08,ASN-QUADRANET-GLOBAL - QuadraNet- Inc- US,8100,20,None
darkmist,US,0,4226,69.93.127.57,stone.darkmist.net,443,80,0,0,0,0,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2014-05-06,LINODE-AP Linode- LLC- US,63949,5,None
darkwebv1,US,0,2280,50.151.45.7,c-50-151-45-7.hsd1.il.comcast.net,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2015-08-28,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,23,None
darthsidious,DE,0,144,80.131.137.41,p50838929.dip0.t-ipconnect.de,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.8.9 on Linux,0,0,2015-12-10,DTAG Internet service provider operations- DE,3320,26,None
daywalker,DE,0,64,93.104.209.32,93.104.209.32,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.9.9 on Linux,0,0,2017-01-19,MNET-AS Germany- DE,8767,24,None
DeadChicken,US,0,27,68.58.150.89,c-68-58-150-89.hsd1.in.comcast.net,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.5.12 on Linux,0,0,2017-01-29,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,20,None
Debbie,GB,0,19,78.150.124.248,host-78-150-124-248.as13285.net,9001,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.4.27 on Linux,0,0,2016-01-03,OPALTELECOM-AS TalkTalk Communications Limited- GB,13285,10,None
Debianer,DE,0,2252,95.143.172.214,puppis.uberspace.de,61058,64671,0,0,0,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-03-21,RHTEC-AS rh-tec IP Backbone- DE,25560,21,None
deezrelays,US,0,893,72.197.6.110,ip72-197-6-110.sd.sd.cox.net,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-09-16,ASN-CXA-ALL-CCI-22773-RDC - Cox Communications Inc.- US,22773,25,None
default,JP,0,37,180.19.190.51,p3051-ipngn100105okayamaima.okayama.ocn.ne.jp,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.4.23 on Windows 7,0,0,2016-02-17,OCN NTT Communications Corporation- JP,4713,4,None
default,FR,0,5,88.188.1.80,rsa59-6-88-188-1-80.fbx.proxad.net,443,None,0,1,0,0,0,0,1,1,0,Tor 0.2.8.7 on Windows 7,0,0,2016-11-02,PROXAD - FR,12322,8,None
default,US,0,41,108.51.145.34,pool-108-51-145-34.washdc.fios.verizon.net,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.8.7 on Windows 7 [server],0,0,2013-12-27,UUNET - MCI Communications Services- Inc. d/b/a Verizon Business- US,701,13,None
default,BR,0,2,170.81.176.214,170-81-176-214.netcom.psi.br,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.4.23 on Windows 8,0,0,2016-09-12,None,None,20,None
default,DE,0,4,178.202.215.212,ip-178-202-215-212.hsi09.unitymediagroup.de,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.4.23 on Windows 8,0,0,2017-01-11,LGI-UPC formerly known as UPC Broadband Holding B.V.- AT,6830,610,None
default,FR,0,12,92.95.66.116,116.66.95.92.rev.sfr.net,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.4.23 on Windows 8,0,0,2015-07-05,LDCOMNET - FR,15557,20,None
default,DE,0,1,178.201.138.195,ip-178-201-138-195.hsi08.unitymediagroup.de,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.4.23 on Windows 8,0,0,2017-01-16,LGI-UPC formerly known as UPC Broadband Holding B.V.- AT,6830,16,None
default,DE,0,2,95.90.178.22,ip5f5ab216.dynamic.kabel-deutschland.de,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.4.23 on Windows 7,0,0,2013-11-13,KABELDEUTSCHLAND-AS - DE,31334,10,None
default,JP,0,13,221.185.116.37,p5037-ipad05wakayama.wakayama.ocn.ne.jp,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.9.9 on Windows 7,0,0,2017-01-02,OCN NTT Communications Corporation- JP,4713,2,None
default,DE,0,7,95.88.189.214,ip5f58bdd6.dynamic.kabel-deutschland.de,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.4.23 on Windows 8,0,0,2016-08-12,KABELDEUTSCHLAND-AS - DE,31334,22,None
default,JP,0,48,133.232.230.52,pl8756.ag2222.nttpc.ne.jp,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.4.23 on Windows 8,0,0,2015-05-24,INFOSPHERE NTT PC Communications- Inc.- JP,2514,24,None
default,FR,0,22,176.136.149.41,gre92-h02-176-136-149-41.dsl.sta.abo.bbox.fr,443,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.4.23 on Windows 8,0,0,2015-06-16,ASN-BOUYGTEL-MOBILE - FR,12844,1,None
default,DE,0,1,5.61.179.99,053db363.dynamic.tele-ag.de,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.4.23 on Windows 8,0,0,2015-04-02,TELEAG - DE,58243,13,None
default,FR,0,2,81.66.204.28,81-66-204-28.rev.numericable.fr,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.4.23 on Windows 7,0,0,2014-05-06,ASN-NUMERICABLE - FR,21502,10,None
default,RU,0,3,109.229.80.63,109.229.80.63,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.4.23 on Windows 8,0,0,2016-04-04,None,None,79,None
default,DE,0,15,88.150.25.93,port-ip-88-150-25-93.reverse.mdcc-fun.de,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.4.23 on Windows 7,0,0,2016-12-26,MDLINK MDlink online service center GmbH- DE,43341,1,None
default,FR,0,4,31.32.84.72,qrg29-h01-31-32-84-72.dsl.sta.abo.bbox.fr,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.4.23 on Windows 8,0,0,2015-03-27,ASN-BOUYGTEL-ISP - FR,5410,9,None
default,US,0,291,100.8.250.195,pool-100-8-250-195.nwrknj.fios.verizon.net,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.5.12 on Windows XP,0,0,2013-06-03,UUNET - MCI Communications Services- Inc. d/b/a Verizon Business- US,701,2,None
default,JP,0,31,111.89.120.141,pl25741.ag1313.nttpc.ne.jp,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.4.23 on Windows 7,0,0,2015-11-17,INFOSPHERE NTT PC Communications- Inc.- JP,2514,2,None
default,JP,0,10,59.190.90.250,59-190-90-250f1.nar1.eonet.ne.jp,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.4.23 on Windows 7,0,0,2017-01-01,K-OPTICOM K-Opticom Corporation- JP,17511,20,None
default,IT,0,1,2.225.160.7,2-225-160-7.ip176.fastwebnet.it,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.4.22 on Windows 8,0,0,2016-12-07,FASTWEB - IT,12874,6,None
default,FR,0,482,78.198.180.205,vlc63-1-78-198-180-205.fbx.proxad.net,443,None,0,0,0,0,0,1,1,1,0,Tor 0.2.4.23 on Windows 8,0,0,2014-04-30,PROXAD - FR,12322,2,None
default,JP,0,10,122.132.112.111,FL1-122-132-112-111.iba.mesh.ad.jp,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.4.23 on Windows XP,0,0,2014-10-05,BIGLOBE BIGLOBE Inc.- JP,2518,1,None
default,DE,0,6,78.42.148.203,HSI-KBW-078-042-148-203.hsi3.kabel-badenwuerttemberg.de,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.4.23 on Windows 7,0,0,2016-12-27,KABELBW-ASN - DE,29562,4,None
default,DE,0,22,77.181.211.171,x4db5d3ab.dyn.telefonica.de,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.4.23 on Windows XP,0,0,2016-08-17,TDDE-ASN1 - DE,6805,1,None
default,JP,0,3,202.169.65.233,cmu01b233.cncm.ne.jp,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.4.23 on Windows 7,0,0,2016-07-17,NCM Nagasaki Cable Media Inc.- JP,10000,1,None
default,US,0,40,73.151.166.116,c-73-151-166-116.hsd1.ca.comcast.net,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.4.23 on Windows 7,0,0,2016-09-16,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,20,None
default,DE,0,17,84.151.58.175,p54973AAF.dip0.t-ipconnect.de,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.4.23 on Windows 7,0,0,2016-09-09,DTAG Internet service provider operations- DE,3320,12,None
default,DE,0,16,77.12.186.99,x4d0cba63.dyn.telefonica.de,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.4.23 on Windows 7,0,0,2016-12-30,TDDE-ASN1 - DE,6805,4,None
default,HR,0,4,31.45.132.32,31.45.132.32,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.4.23 on Windows 8,0,0,2016-05-04,VIPNET-AS 3G/GSM and Internet Service Provider- HR,12810,25,None
default,DE,0,58,77.64.238.190,77-64-238-190.dynamic.primacom.net,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.4.20 on Windows 7,0,0,2016-05-26,PRIMACOM-AS Messeallee 2- DE,16202,4,None
default,DE,0,11,93.194.137.97,p5DC28961.dip0.t-ipconnect.de,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.4.23 on Windows 7,0,0,2014-11-22,DTAG Internet service provider operations- DE,3320,20,None
default,DE,0,11,188.96.150.156,dslb-188-096-150-156.188.096.pools.vodafone-ip.de,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.4.23 on Windows 8,0,0,2014-09-01,VODANET International IP-Backbone of Vodafone- DE,3209,3,None
default,SE,0,842,94.254.25.5,h-25-5.a260.priv.bahnhof.se,443,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.4.23 on Windows XP,0,0,2014-05-19,BAHNHOF http://www.bahnhof.net/- SE,8473,9,None
default,DE,0,4,62.113.206.111,62.113.206.111,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.4.23 on Windows 8,0,0,2017-01-30,TTM - DE,47447,20,None
default,CH,0,5,213.188.233.60,cable-static-233-60.breitband.ch,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.4.23 on Windows 8,0,0,2016-07-29,IMPNET-AS - CH,6772,103,None
default,JP,0,5,39.110.103.213,fp276e67d5.chbd114.ap.nuro.jp,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.4.23 on Windows 7,0,0,2016-04-27,SO-NET So-net Entertainment Corporation- JP,2527,1,None
default,DE,0,27,176.198.172.59,ip-176-198-172-59.hsi05.unitymediagroup.de,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.4.23 on Windows 8,0,0,2016-04-16,LGI-UPC formerly known as UPC Broadband Holding B.V.- AT,6830,20,None
default,DE,0,4,84.173.203.243,p54ADCBF3.dip0.t-ipconnect.de,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.4.23 on Windows 7,0,0,2015-09-25,DTAG Internet service provider operations- DE,3320,2,None
default,US,0,5,184.101.142.38,184-101-142-38.phnx.qwest.net,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.4.23 on Windows 8,0,0,2016-08-14,CENTURYLINK-US-LEGACY-QWEST - Qwest Communications Company- LLC- US,209,14,None
default,BG,0,33,94.236.211.208,94.236.211.208,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.6.10 on Windows 7,0,0,2016-09-21,OPTIC-COM-EU - BG,42555,3,None
default,JP,0,2,180.22.224.85,p2044085-ipngn15501hodogaya.kanagawa.ocn.ne.jp,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.4.23 on Windows XP,0,0,2016-04-11,OCN NTT Communications Corporation- JP,4713,20,None
default,DE,0,1,84.119.216.236,ip-84-119-216-236.unity-media.net,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.9.9 on Windows 8,0,0,2017-02-01,LGI-UPC formerly known as UPC Broadband Holding B.V.- AT,6830,20,None
default,RU,0,3,91.228.49.3,91.228.49.3,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.8.7 on Windows 7,0,0,2016-07-17,ROSTELECOM-AS - RU,12389,16,None
default,DE,0,11,82.119.22.23,cable-82-119-22-23.cust.telecolumbus.net,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.4.23 on Windows 8,0,0,2016-11-12,TELECOLUMBUS - DE,20880,12,None
default,RU,0,32,95.139.38.220,95.139.38.220,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.4.23 on Windows 8,0,0,2016-03-07,KR-ROSTOV - RU,60496,14,None
default,DE,0,3,178.24.217.64,ipb218d940.dynamic.kabel-deutschland.de,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.4.23 on Windows Vista,0,0,2016-01-03,KABELDEUTSCHLAND-AS - DE,31334,5,None
default,JP,0,5,113.151.17.45,KD113151017045.ppp-bb.dion.ne.jp,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.4.23 on Windows 7,0,0,2017-01-10,KDDI KDDI CORPORATION- JP,2516,3,None
default,FR,0,13,109.18.197.188,188.197.18.109.rev.sfr.net,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.4.22 on Windows 7,0,0,2015-09-12,LDCOMNET - FR,15557,1,None
default,DE,0,3,89.13.36.222,x590d24de.dyn.telefonica.de,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.4.23 on Windows 8,0,0,2016-08-06,TDDE-ASN1 - DE,6805,46,None
DefCon,DE,0,22,94.220.55.148,dslb-094-220-055-148.094.220.pools.vodafone-ip.de,9001,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.8.10 on Linux,0,0,2011-09-27,VODANET International IP-Backbone of Vodafone- DE,3209,6,None
defiant,CZ,0,30,151.237.229.131,home.natalenko.name,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.9.8 on Linux,0,0,2016-10-14,MAXNET-AS - CZ,34315,14,None
DeltaLimaCharlie,DE,0,998,88.198.36.36,smtp.dela.camp,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-01-07,HETZNER-AS - DE,24940,28,None
Democracy,DE,0,5,188.194.51.251,ipbcc233fb.dynamic.kabel-deutschland.de,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2017-01-27,KABELDEUTSCHLAND-AS - DE,31334,24,None
demoncore,DE,0,2383,185.15.94.17,chlorine.darkpackets.net,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.7.6 on OpenBSD,0,0,2016-06-10,LUN-AS Frankfurt am Main- Germany- DE,25486,15,None
denverlicious,US,0,189,50.134.169.113,c-50-134-169-113.hsd1.co.comcast.net,110,None,0,0,0,0,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2017-01-17,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,29,None
DestroyTerrorismNow,GB,0,830,62.253.137.82,cpc10-camd15-2-0-cust81.20-2.cable.virginm.net,110,143,0,0,0,0,0,1,1,1,1,Tor 0.2.4.23 on Windows Vista [server],0,0,2011-05-02,NTL - GB,5089,5,None
digineo2,DE,0,2040,213.239.197.25,tor2.digineo.de,443,8080,0,0,0,0,0,1,1,1,1,Tor 0.2.8.7 on Linux,0,0,2014-05-29,HETZNER-AS - DE,24940,20,None
dinadish,SE,0,9,91.236.116.94,smart-digi-cz.com,32218,24381,0,0,0,0,0,0,1,1,1,Tor 0.2.7.6 on Linux,0,0,2017-02-02,PORTLANE www.portlane.com- SE,42708,20,None
DingsDa9693,DE,0,744,188.194.248.249,ipbcc2f8f9.dynamic.kabel-deutschland.de,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2015-03-17,KABELDEUTSCHLAND-AS - DE,31334,15,None
discworld,US,0,432,99.52.176.162,99-52-176-162.lightspeed.oshkwi.sbcglobal.net,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.8.12 on Linux,0,0,2015-06-12,ATT-INTERNET4 - AT&T Services- Inc.- US,7018,17,None
dixieflatline,DE,0,21,82.207.232.111,muedsl-82-207-232-111.citykom.de,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.4.27 on Linux,0,0,2015-06-21,VERSATEL - DE,8881,4,None
DKTOR001,DK,0,313,62.107.185.203,3e6bb9cb.rev.stofanet.dk,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2016-09-21,STOFANET - DK,197288,6,None
DKTOR002,DK,0,313,178.155.167.35,b29ba723.rev.stofanet.dk,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2016-09-22,STOFANET - DK,197288,2,None
dobbo,DK,0,389,185.15.72.62,185.15.72.62,9001,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.8.12 on Linux,0,0,2016-01-30,HIPER - DK,203953,20,None
dobbstown,CR,0,36,186.32.45.42,186.32.45.42,9001,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-11-19,MILLICOM CABLE COSTA RICA S.A.- CR,262197,3,None
dockerc807d74959,DE,0,2104,144.76.64.66,mail.petring.org,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.5.10 on Linux,0,0,2015-02-17,HETZNER-AS - DE,24940,13,None
DockerTorrelay,RU,0,270,130.255.83.13,130.255.83.13,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.5.12 on Linux,0,0,2017-01-15,TELEKONIKA_RUZA-AS - RU,57571,13,None
DoctoraTor,BE,0,3,134.58.44.6,dnetcloud.cs.kuleuven.be,443,80,0,0,0,0,0,0,1,1,1,Tor 0.2.8.9 on Linux,0,0,2017-02-02,BELNET - BE,2611,None,None
doggieserver,DE,0,5,91.59.147.113,p5B3B9371.dip0.t-ipconnect.de,9001,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.7.6 on Linux,0,0,2017-02-02,DTAG Internet service provider operations- DE,3320,20,None
Dovecote,NL,0,128,149.86.117.201,149.86.117.201,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2017-01-28,COGENT-174 - Cogent Communications- US,174,24,None
DPNNetwork,US,0,2188,45.62.116.32,45.62.116.32.16clouds.com,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.8.9 on Linux,0,0,2016-11-03,IT7NET - IT7 Networks Inc- CA,25820,24,None
DUPirateParty,IE,0,4,92.51.245.85,torexitnode.pirates.ie,8080,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.7.6 on Linux,0,0,2017-01-23,DIGIWEB-AS - IE,31122,8230,None
dvbhorst,DE,0,21,84.191.235.152,p54BFEB98.dip0.t-ipconnect.de,9010,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-07-11,DTAG Internet service provider operations- DE,3320,19,None
e12jules,FR,0,171,88.161.56.96,lya72-1-88-161-56-96.fbx.proxad.net,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2017-01-17,PROXAD - FR,12322,10,None
EagerBeagle,DE,0,17,217.228.26.66,pD9E41A42.dip0.t-ipconnect.de,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.9.8 on Linux,0,0,2015-05-24,DTAG Internet service provider operations- DE,3320,16,None
EdSnowdenMemorial,DE,0,22,84.147.54.179,p549336B3.dip0.t-ipconnect.de,8080,8081,0,0,0,0,0,0,1,1,1,Tor 0.2.4.27 on Linux,0,0,2015-08-02,DTAG Internet service provider operations- DE,3320,26,None
ee0mIxDtYGoS,DE,0,2165,188.40.44.119,services.bshellz.net,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.8.9 on Linux,0,0,2016-08-08,HETZNER-AS - DE,24940,20,None
egalitefraternite,US,0,65,67.180.155.21,c-67-180-155-21.hsd1.ca.comcast.net,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.9.8 on Linux,0,0,2017-01-25,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,26,None
egfrv345,RU,0,375,213.5.31.239,213-5-31-239.malnet.ru,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.3.0.1-alpha on Linux,0,0,2016-12-04,MALNET-AS - RU,47156,21,None
EJSanYo,RU,0,4,178.70.179.9,ip.178-70-179-9.avangarddsl.ru,12002,13002,0,0,0,0,0,0,1,1,1,Tor 0.2.7.6 on Windows 7,0,0,2014-12-19,ASN-SPBNIT Macro Region North-West Autonomous System- RU,8997,1,None
elkx,EE,0,606,185.7.254.67,185.7.254.67,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2016-04-16,ELKDATA - EE,61189,27,None
emersion,NL,0,243,188.166.17.67,naota.emersion.fr,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2015-09-03,DIGITALOCEAN-ASN-3 - NL,202018,21,None
eponymousraga,FR,0,6,81.57.208.135,vil93-1-81-57-208-135.fbx.proxad.net,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.9.9 on Linux,0,0,2011-07-02,PROXAD - FR,12322,21,None
esko,FI,0,151,83.150.82.122,tor.maimed.org,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.9.8 on Linux,0,0,2007-10-27,NBLNETWORKS-AS Nebula Oy- FI,29422,18,None
Estienneclient,CA,0,213,108.162.171.66,108-162-171-66.cable.teksavvy.com,9002,None,0,0,0,0,0,1,1,1,0,Tor 0.2.9.9 on Linux,0,0,2015-05-31,TEKSAVVY - TekSavvy Solutions- Inc.- CA,5645,13,None
Estiennerelay,CA,0,213,108.162.171.66,108-162-171-66.cable.teksavvy.com,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.9.9 on Linux,0,0,2015-05-31,TEKSAVVY - TekSavvy Solutions- Inc.- CA,5645,18,None
Exkrn32Xzpwkjc3,ES,0,4,88.12.198.144,144.red-88-12-198.dynamicip.rima-tde.net,8888,8889,0,0,0,0,0,0,1,1,1,Tor 0.2.5.12 on Linux,0,0,2017-01-29,TELEFONICA_DE_ESPANA - ES,3352,8,None
f8hykhsu,NL,0,2,185.109.144.7,185.109.144.7,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.5.12 on Linux,0,0,2016-02-20,HOSTSLIM - NL,200429,None,None
fauchschabe,DE,0,219,87.177.128.56,p57B18038.dip0.t-ipconnect.de,9005,9025,0,0,0,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-11-01,DTAG Internet service provider operations- DE,3320,21,None
fauiwg,DE,0,22,46.244.140.236,ppp-46-244-140-236.dynamic.mnet-online.de,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.9.8 on Linux,0,0,2016-04-27,MNET-AS Germany- DE,8767,8,None
FawkesSwissBlade,IT,0,5,151.31.188.168,ppp-168-188.31-151.wind.it,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.5.12 on Linux,0,0,2016-09-12,ASN-WIND IUNET- IT,1267,3,None
Fb5H7glvNCv7,DE,0,19,79.228.251.141,p4FE4FB8D.dip0.t-ipconnect.de,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.4.27 on Linux,0,0,2015-06-09,DTAG Internet service provider operations- DE,3320,21,None
Fe8Ohcoo8roogee5hah,FR,0,508,82.242.152.211,se267-1-82-242-152-211.fbx.proxad.net,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.6.2-alpha on Linux,0,0,2010-02-14,PROXAD - FR,12322,12,None
fgth69,IT,0,554,5.249.159.108,host108-159-249-5.serverdedicati.aruba.it,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2017-01-11,ARUBA-ASN - IT,31034,20,None
FlashBee,FR,0,48,178.32.100.87,ip87.ip-178-32-100.eu,52661,52662,0,0,0,0,0,0,1,1,1,Tor 0.2.9.9 on Linux,0,0,2017-02-02,OVH - FR,16276,20,None
flcpi1,FR,0,749,82.226.71.59,chy94-2-82-226-71-59.fbx.proxad.net,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-09-16,PROXAD - FR,12322,16,None
